,index,id,date,time,user_id,username,name,tweet,language,link,EYD,remove_stopword,Stemming,Token,label
161,161,1.64e+18,3/27/2023,12:47:38,1.59e+18,lndonesi4,Kondektur Bus™ Perjuangan,blio lebih memilih bule bule kere dari ostrali russia ukri ,in,https://twitter.com/lndonesi4/status/1640229067936112640,blio lebih memilih bule bule kere dari ostrali rusia ukri ,blio memilih bule bule kere ostrali rusia ukri,blio pilih bule bule kere ostrali rusia ukri,"['blio', 'pilih', 'bule', 'bule', 'kere', 'ostrali', 'rusia', 'ukri']",0
162,162,1.64e+18,3/27/2023,12:43:46,636892074.0,ariffinisalw,ty,woww tp bener gue sempet berantem sm bule dr bali i mean hes my client but he hasnt money or yaaa gue jg kasih nama di kontak saat itu jadi bule kere,in,https://twitter.com/ariffinisaLW/status/1640228094811439106,wow tetapi benar gue sempat bertengkar sama bule dari bali i mean hes my client but he hasnt uang orang ya gue juga kasih nama di kontak saat itu jadi bule kere,wah gue bertengkar bule bali i mean hes my client but he hasnt uang orang ya gue kasih nama kontak bule kere,wah gue tengkar bule bali i mean hes my client but he hasnt uang orang ya gue kasih nama kontak bule kere,"['w', 'ah', 'gue', 'tengkar', 'bule', 'bali', 'i', 'mean', 'hes', 'my', 'client', 'but', 'he', 'hasnt', 'uang', 'orang', 'ya', 'gue', 'kasih', 'nama', 'kontak', 'bule', 'kere']",0
163,163,1.64e+18,3/27/2023,8:53:42,2853054402.0,donaldnpartners,architecture & Interior,lah nih orangmasalah bule kere mah disemua destinasi wisata semua negara sama masalahnya bule2 di jakarta dan sekitarnya emang gak ngehek ,in,https://twitter.com/donaldnpartners/status/1640170195103911941,lah nih orangmasalah bule kere adalah di semua destinasi wisata semua negara sama masalahnya bule2 di jakarta dan sekitarnya memang tidak ngehek ,orangmasalah bule kere destinasi wisata negara bule2 jakarta ngehek,orangmasalah bule kere destinasi wisata negara bule2 jakarta ngehek,"['orangmasalah', 'bule', 'kere', 'destinasi', 'w', 'isata', 'negara', 'bule2', 'jakarta', 'ngehek']",0
164,164,1.64e+18,3/27/2023,8:36:33,8.05e+17,eerlikwaar84,garma 🎯,soal turis kere klo gua gubnya gua sortir dah tu bule harus deposit minimal yang kere tolak yang terlanjur masuk deportasi suapaya mereka bule kere gak seenaknya dibali masa sampe di tatarin bule italia ,in,https://twitter.com/eerlikwaar84/status/1640165879353864192,soal turis kere kalau gue gubnya gue sortir sudah itu bule harus deposit minimal yang kere tolak yang terlanjur masuk deportasi suapaya mereka bule kere tidak seenaknya dibali masa sampai di tatarin bule italia ,turis kere gue gubnya gue sortir bule deposit minimal kere tolak terlanjur masuk deportasi suapaya bule kere dibali tatarin bule italia,turis kere gue gubnya gue sortir bule deposit minimal kere tolak lanjur masuk deportasi suapaya bule kere bali tatarin bule italia,"['turis', 'kere', 'gue', 'gubnya', 'gue', 'sortir', 'bule', 'deposit', 'minimal', 'kere', 'tolak', 'lanjur', 'masuk', 'deportasi', 'suapaya', 'bule', 'kere', 'bali', 'tatarin', 'bule', 'italia']",0
165,165,1.64e+18,3/27/2023,8:00:36,2241693296.0,jajangridwank,Jajang Ridwan K.,setuju pake banget sama si bule itali skg kl mau ke bali mikir nya bukan duit nya punya apa nga lbh takut kl ketemu bule kere yg maen mafia an ,in,https://twitter.com/JajangRidwanK/status/1640156834102407169,setuju pakai banget sama sih bule italia sekarang kalau mau ke bali pikir nya bukan duit nya punya apa tidak lebih takut kalau ketemu bule kere yang main mafia an ,setuju pakai bule italia bali pikir duit takut ketemu bule kere main mafia an,tuju pakai bule italia bali pikir duit takut ketemu bule kere main mafia an,"['tuju', 'pakai', 'bule', 'italia', 'bali', 'pikir', 'duit', 'takut', 'ketemu', 'bule', 'kere', 'main', 'mafia', 'an']",0
166,166,1.64e+18,3/27/2023,6:41:04,1.6e+18,joned_aliansyah,Edo Joned Aliansyah,akun gue hilang gegara ngumpat bule kere ,in,https://twitter.com/Joned_aliansyah/status/1640136817906438145,akun gue hilang gara gara ngumpat bule kere ,akun gue hilang gara gara ngumpat bule kere,akun gue hilang gara gara ngumpat bule kere,"['akun', 'gue', 'hilang', 'gara', 'gara', 'ngumpat', 'bule', 'kere']",0
167,167,1.64e+18,3/27/2023,1:54:59,1.51e+18,btoroguru,Betoro Guru ᕙ༼◕ ᴥ ◕༽ᕗ,lu mamam tuh bule kere,in,https://twitter.com/btoroguru/status/1640064821768093696,kamu makan itu bule kere,makan bule kere,makan bule kere,"['makan', 'bule', 'kere']",0
168,168,1.64e+18,3/27/2023,0:11:34,1.09e+18,rendyoktaviant3,krocomumet,dari sebelum pandemi kakaaaakkkkkkkk kalau ente jalan sekitaran kuta legian dan poppies itu mostly bule kere yg begajulan dan niradab ane jg bingung warlok sana kenapa ramah sama bule yg mostly kere dibanding kami turis lokal yg spending gak kurang dari jt walaupun cuma hari,in,https://twitter.com/RendyOktaviant3/status/1640038796539592704,dari sebelum pandemi kakaaaakkkkkkkk kalau kamu jalan sekitaran kuta legian dan poppies itu paling banyak bule kere yang begajulan dan niradab saya juga bingung warlok sana kenapa ramah sama bule yang paling banyak kere dibanding kami turis lokal yang spending tidak kurang dari juta walaupun cuma hari,pandemi kakaaaakkkkkkkk jalan sekitaran kuta legian poppies bule kere begajulan niradab bingung warlok ramah bule kere dibanding turis lokal spending juta,pandemi kakaaaakkkkkkkk jalan sekitar kuta legi poppies bule kere begajulan niradab bingung warlok ramah bule kere banding turis lokal spending juta,"['pandemi', 'kakaaaakkkkkkkk', 'jalan', 'sekitar', 'kuta', 'legi', 'poppies', 'bule', 'kere', 'begajulan', 'niradab', 'bingung', 'w', 'arlok', 'ramah', 'bule', 'kere', 'banding', 'turis', 'lokal', 'spending', 'juta']",0
169,169,1.64e+18,3/26/2023,22:51:51,1.35e+18,lurahgoodie,KiLurah,keliatan jomplang ye daya beli indo dan luar negeri minum kopi di kafe jalanan 30ribuan buat org lokal kemahalan tp bule kere bs beli smp mencret,in,https://twitter.com/lurahgoodie/status/1640018735783358465,kelihatan jomplang iya daya beli indonesia dan luar negeri minum kopi di kafe jalanan 30ribuan buat orang lokal kemahalan tetapi bule kere bisa beli sampai mencret,jomplang daya beli indonesia negeri minum kopi kafe jalanan 30ribuan orang lokal kemahalan bule kere beli mencret,jomplang daya beli indonesia negeri minum kopi kafe jalan 30ribuan orang lokal mahal bule kere beli mencret,"['jomplang', 'daya', 'beli', 'indonesia', 'negeri', 'minum', 'kopi', 'kafe', 'jalan', '30ribuan', 'orang', 'lokal', 'mahal', 'bule', 'kere', 'beli', 'mencret']",0
170,170,1.64e+18,3/26/2023,22:36:09,1.44e+18,finest212121,Fin,aku juga setuju apalagi akhir2 ini yang tentang ga boleh viralin bule kasus bule motoran dll kek jadi ambigu padahal yang bikin onar tuh bule kere biasanya tpi kaya dibela2 banget ga sih ,in,https://twitter.com/finest212121/status/1640014784342142978,aku juga setuju apalagi akhir akhir ini yang tentang tidak boleh viralkan bule kasus bule motoran dan lain lain kayak jadi ambigu padahal yang bikin onar itu bule kere biasanya tetapi kayak dibela2 banget tidak sih ,setuju viralkan bule bule motoran ambigu bikin onar bule kere dibela2,tuju viralkan bule bule motor ambigu bikin onar bule kere dibela2,"['tuju', 'viralkan', 'bule', 'bule', 'motor', 'ambigu', 'bikin', 'onar', 'bule', 'kere', 'dibela2']",0
171,171,1.64e+18,3/26/2023,21:15:49,577242222.0,ivnu_kun,Ivnu M,setuju sih minimal kalau ke bali ada uang depsit lah minimal k usd sama visa maksimal hari jadi bukan bule kere yg ga sanggup tinggal di negaranya sendiri yg dateng ke bali,in,https://twitter.com/ivnu_kun/status/1639994570237968384,setuju sih minimal kalau ke bali ada uang depsit lah minimal k usd sama visa maksimal hari jadi bukan bule kere yang tidak sanggup tinggal di negaranya sendiri yang datang ke bali,setuju minimal bali uang depsit minimal k usd visa maksimal bule kere sanggup tinggal negaranya bali,tuju minimal bali uang depsit minimal k usd visa maksimal bule kere sanggup tinggal negara bali,"['tuju', 'minimal', 'bali', 'uang', 'depsit', 'minimal', 'k', 'usd', 'visa', 'maksimal', 'bule', 'kere', 'sanggup', 'tinggal', 'negara', 'bali']",1
172,172,1.64e+18,3/26/2023,15:15:46,1.06e+18,pakguruhonorer,GuruHonorer,bule asal italia ini sebut bule yang datang ke bali bule kere karena kebijakan pemerintah yang menjual bali sangat murah ,in,https://twitter.com/pakguruhonorer/status/1639903959749120000,bule asal italia ini sebut bule yang datang ke bali bule kere karena kebijakan pemerintah yang menjual bali sangat murah ,bule italia bule bali bule kere kebijakan pemerintah menjual bali murah,bule italia bule bali bule kere bijak perintah jual bali murah,"['bule', 'italia', 'bule', 'bali', 'bule', 'kere', 'bijak', 'perintah', 'jual', 'bali', 'murah']",0
173,173,1.64e+18,3/26/2023,14:58:35,2305164943.0,kangennemo,E ZR 1992 ❄️,brarti chris hemsworth pemeran thor termasuk bule kere dong,in,https://twitter.com/KangenNemo/status/1639899636872929280,berarti chris hemsworth pemeran thor termasuk bule kere dong,chris hemsworth pemeran thor bule kere,chris hemsworth per thor bule kere,"['chris', 'hemsworth', 'per', 'thor', 'bule', 'kere']",1
174,174,1.64e+18,3/26/2023,14:02:49,78186098.0,sesar_arief,restuibu,indonesia tidak butuh bule kere,in,https://twitter.com/sesar_arief/status/1639885600366153728,indonesia tidak butuh bule kere,indonesia butuh bule kere,indonesia butuh bule kere,"['indonesia', 'butuh', 'bule', 'kere']",0
175,175,1.64e+18,3/26/2023,13:59:16,1.48e+18,speedingjunkie,ATR(平和)🔨,yang penting rame gak sih bli gak tau arahnya kemana karena apa aja dibuat biar banyak yang mau ke bali kok jadi inget omongan bule yang bilang bali banyak bule kere jadi kayak dibayar murah banget,in,https://twitter.com/speedingjunkie/status/1639884708296425472,yang penting ramai tidak sih beli tidak tau arahnya kemana karena apa saja dibuat biar banyak yang mau ke bali kok jadi ingat omongan bule yang bilang bali banyak bule kere jadi kayak dibayar murah banget,ramai beli arahnya kemana bali omongan bule bilang bali bule kere dibayar murah,ramai beli arah mana bali omong bule bilang bali bule kere bayar murah,"['ramai', 'beli', 'arah', 'mana', 'bali', 'omong', 'bule', 'bilang', 'bali', 'bule', 'kere', 'bayar', 'murah']",0
176,176,1.64e+18,3/26/2023,13:50:55,1.45e+18,dewiemeline2,Dewi Emeline,sentil menteri pariwisata tiktoker italia sebut bali dijual murah meriah ygdatang bule kere ya wajar mentri nya juga temen pasangan si dp nol persen tempo dulu warga jakarta warga ibu kota saja dikibuli apalagi warga bali timothy ritz carlton klitih israel,in,https://twitter.com/DewiEmeline2/status/1639882607637966849,sentil menteri pariwisata tiktoker italia sebut bali dijual murah meriah ygdatang bule kere ya wajar menteri nya juga teman pasangan sih uang muka nol persen tempo dulu warga jakarta warga ibu kota saja dikibuli apalagi warga bali timothy ritz carlton klitih israel,sentil menteri pariwisata tiktoker italia bali dijual murah meriah ygdatang bule kere ya wajar menteri teman pasangan uang muka nol persen tempo warga jakarta warga kota dikibuli warga bali timothy ritz carlton klitih israel,sentil menteri pariwisata tiktoker italia bali jual murah riah ygdatang bule kere ya wajar menteri teman pasang uang muka nol persen tempo warga jakarta warga kota kibul warga bali timothy ritz carlton klitih israel,"['sentil', 'menteri', 'pariwisata', 'tiktoker', 'italia', 'bali', 'jual', 'murah', 'riah', 'ygdatang', 'bule', 'kere', 'ya', 'w', 'ajar', 'menteri', 'teman', 'pasang', 'uang', 'muka', 'nol', 'persen', 'tempo', 'w', 'arga', 'jakarta', 'w', 'arga', 'kota', 'kibul', 'w', 'arga', 'bali', 'timothy', 'ritz', 'carlton', 'klitih', 'israel']",0
177,177,1.64e+18,3/26/2023,13:50:01,1.22e+18,urhome69,Gempal,apakah akan ada evaluasi ohhh tentu tidak pemerintah kita ngejar rame peminatnya dulu masalah berantakan bule bule nya disana tinggal viralin deh eh belum tentu warlok nya juga minta jangan di viralin biar ga sepi peminat endingnya bali malah dikuasain bule kere ,in,https://twitter.com/urhome69/status/1639882377605554176,apakah akan ada evaluasi ohhh tentu tidak pemerintah kita mengejar ramai peminatnya dulu masalah berantakan bule bule nya di sana tinggal viralkan deh eh belum tentu warlok nya juga meminta jangan di viralkan biar tidak sepi peminat akhirnya bali malah dikuasain bule kere ,evaluasi ohhh pemerintah mengejar ramai peminatnya berantakan bule bule tinggal viralkan deh eh warlok viralkan sepi peminat bali dikuasain bule kere,evaluasi ohhh perintah kejar ramai minat beranta bule bule tinggal viralkan deh eh warlok viralkan sepi minat bali dikuasain bule kere,"['evaluasi', 'ohhh', 'perintah', 'kejar', 'ramai', 'minat', 'beranta', 'bule', 'bule', 'tinggal', 'viralkan', 'deh', 'eh', 'w', 'arlok', 'viralkan', 'sepi', 'minat', 'bali', 'dikuasain', 'bule', 'kere']",0
178,178,1.64e+18,3/26/2023,12:35:03,1.21e+18,putrapandu001,Yudistira,mantap taat hukum selanjutnya wisman bule kere tlg ditertibkan juga jangan sok jadi juragan di negri orang ,in,https://twitter.com/PutraPandu001/status/1639863513446481920,mantap taat hukum selanjutnya wisman bule kere tolong ditertibkan juga jangan sok jadi juragan di negeri orang ,mantap taat hukum wisman bule kere tolong ditertibkan sok juragan negeri orang,mantap taat hukum wisman bule kere tolong tertib sok juragan negeri orang,"['mantap', 'taat', 'hukum', 'w', 'isman', 'bule', 'kere', 'tolong', 'tertib', 'sok', 'juragan', 'negeri', 'orang']",1
179,179,1.64e+18,3/26/2023,10:29:19,1.45e+18,djumadipartose1,Djumadi Partosemito,dapet nya ya bule kere munggah bale ,in,https://twitter.com/DjumadiPartose1/status/1639831872737017856,dapat nya ya bule kere munggah bale ,ya bule kere munggah bale,ya bule kere munggah bale,"['ya', 'bule', 'kere', 'munggah', 'bale']",0
180,180,1.64e+18,3/26/2023,10:09:01,8.12e+17,maklambeturah,makLambeTurah#PalingManis🥰,sentil menteri pariwisata tiktoker asal italia sebut bali dijual murah meriah yang datang ya bule kere ,in,https://twitter.com/makLambeTurah/status/1639826763684667392,sentil menteri pariwisata tiktoker asal italia sebut bali dijual murah meriah yang datang ya bule kere ,sentil menteri pariwisata tiktoker italia bali dijual murah meriah ya bule kere,sentil menteri pariwisata tiktoker italia bali jual murah riah ya bule kere,"['sentil', 'menteri', 'pariwisata', 'tiktoker', 'italia', 'bali', 'jual', 'murah', 'riah', 'ya', 'bule', 'kere']",0
181,181,1.64e+18,3/26/2023,8:48:26,1.6e+18,cobeh2022,Agus Susanto IV,bule asal italia ini sebut bule yang datang ke bali bule kere karena kebijakan pemerintah yang menjual bali sangat murah h,in,https://twitter.com/cobeh2022/status/1639806481792143362,bule asal italia ini sebut bule yang datang ke bali bule kere karena kebijakan pemerintah yang menjual bali sangat murah h,bule italia bule bali bule kere kebijakan pemerintah menjual bali murah h,bule italia bule bali bule kere bijak perintah jual bali murah h,"['bule', 'italia', 'bule', 'bali', 'bule', 'kere', 'bijak', 'perintah', 'jual', 'bali', 'murah', 'h']",0
182,182,1.64e+18,3/26/2023,7:44:08,2779473542.0,dellzitaz,Dine'n Mine,nih pak bule ini mewakili suara seluruh rakyat indonesia yang tidak bisa berteriak karena harga diri bangsa sudah terinjak2 oleh strategi marketing murahan kalian hny demi 1 2 uang turis kere kita ke luar negeri susah bngt dpt visa tp mrk ke indo free visa,in,https://twitter.com/dellzitaz/status/1639790302105075712,nih pak bule ini mewakili suara seluruh rakyat indonesia yang tidak bisa berteriak karena harga diri bangsa sudah terinjak2 oleh strategi marketing murahan kalian hanya demi 1 2 uang turis kere kita ke luar negeri susah banget dapat visa tetapi mereka ke indonesia free visa,bule mewakili suara rakyat indonesia berteriak harga bangsa terinjak2 strategi marketing murahan 1 2 uang turis kere negeri susah visa indonesia free visa,bule wakil suara rakyat indonesia teriak harga bangsa terinjak2 strategi marketing murah 1 2 uang turis kere negeri susah visa indonesia free visa,"['bule', 'w', 'akil', 'suara', 'rakyat', 'indonesia', 'teriak', 'harga', 'bangsa', 'terinjak2', 'strategi', 'marketing', 'murah', '1', '2', 'uang', 'turis', 'kere', 'negeri', 'susah', 'visa', 'indonesia', 'free', 'visa']",0
183,183,1.64e+18,3/26/2023,3:53:56,1.41e+18,bandivokt,Basuki Tjahaja Munarman,bule lakik yg kere di cangu pada jadi pecun lanang cust ny banyakan ibu2 manager scbd yg lg holide ke bali,in,https://twitter.com/BandiVokt/status/1639732370977980418,bule laki yang kere di cangu pada jadi pecun laki laki cust nya banyakan ibu ibu manajer scbd yang lagi holide ke bali,bule laki kere cangu pecun laki laki cust banyakan manajer scbd holide bali,bule laki kere cangu pecun laki laki cust banyak manajer scbd holide bali,"['bule', 'laki', 'kere', 'cangu', 'pecun', 'laki', 'laki', 'cust', 'banyak', 'manajer', 'scbd', 'holide', 'bali']",0
184,184,1.64e+18,3/26/2023,3:08:15,235705145.0,govindastro,Govinda,betul di bali udh terlalu banyak bule kere tp tengil ,in,https://twitter.com/govindastro/status/1639720873811755010,betul di bali sudah terlalu banyak bule kere tetapi tengil ,bali bule kere tengil,bali bule kere tengil,"['bali', 'bule', 'kere', 'tengil']",0
185,185,1.64e+18,3/26/2023,2:43:55,122584495.0,okyoktavianasha,no context ,indo dg kebiasaan memuja bule termasuk yg kere,in,https://twitter.com/okyoktavianasha/status/1639714748685230080,indonesia dengan kebiasaan memuja bule termasuk yang kere,indonesia kebiasaan memuja bule kere,indonesia biasa puja bule kere,"['indonesia', 'biasa', 'puja', 'bule', 'kere']",0
